ID;Data;Status;Pagamento;Dispositivo;Produtos;SubTotal;Descontos;Frete;Valor
6077;16/07/2018 11:03;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 0,00;R$ 79,90
6075;15/07/2018 22:03;ENTREGUE;MOIP CC 3x;Desktop;2;R$ 159,80;R$ 0,00;R$ 0,00;R$ 159,80
6074;15/07/2018 21:56;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 0,00;R$ 79,90
6073;15/07/2018 21:39;ENTREGUE;MOIP CC 3x;Desktop;2;R$ 159,80;R$ 0,00;R$ 64,75;R$ 224,55
6072;15/07/2018 21:26;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 16,33;R$ 96,23
6070;15/07/2018 20:23;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 0,00;R$ 79,90
6069;15/07/2018 18:40;ENTREGUE;MOIP Boleto;Desktop;5;R$ 212,50;R$ 0,00;R$ 13,15;R$ 225,65
6067;15/07/2018 17:49;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 0,00;R$ 79,90
6066;15/07/2018 01:24;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 0,00;R$ 79,90
6065;14/07/2018 23:55;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 19,90;R$ 0,00;R$ 0,00;R$ 19,90
6064;14/07/2018 17:07;ENTREGUE;MOIP CC 4x;Mobile;1;R$ 69,90;R$ 0,00;R$ 26,37;R$ 96,27
6063;14/07/2018 15:23;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 69,90;R$ 0,00;R$ 0,00;R$ 69,90
6062;14/07/2018 14:07;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 69,90;R$ 0,00;R$ 0,00;R$ 69,90
6061;13/07/2018 21:45;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 139,80;R$ 0,00;R$ 55,84;R$ 195,64
6060;13/07/2018 18:21;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 39,90;R$ 0,00;R$ 0,00;R$ 39,90
6059;13/07/2018 17:45;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 0,00;R$ 79,90
6058;13/07/2018 12:06;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 0,00;R$ 79,90
6057;12/07/2018 21:59;ENTREGUE;MOIP CC 3x;Mobile;4;R$ 269,60;R$ 0,00;R$ 24,47;R$ 294,07
6056;12/07/2018 20:48;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 79,90;R$ 0,00;R$ 0,00;R$ 79,90
6054;12/07/2018 18:40;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 69,80;R$ 0,00;R$ 0,00;R$ 69,80
6053;12/07/2018 18:28;ENTREGUE;MOIP Boleto;Mobile;1;R$ 39,90;R$ 0,00;R$ 16,33;R$ 56,23
6052;12/07/2018 18:24;ENTREGUE;MOIP CC 3x;Desktop;2;R$ 157,80;R$ 0,00;R$ 0,00;R$ 157,80
6050;12/07/2018 08:01;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 79,90;R$ 0,00;R$ 0,00;R$ 79,90
6049;11/07/2018 20:18;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 159,80;R$ 0,00;R$ 34,77;R$ 194,57
6048;11/07/2018 20:11;ENTREGUE;MOIP CC 3x;Mobile;2;R$ 149,80;R$ 0,00;R$ 0,00;R$ 149,80
6047;11/07/2018 18:15;ATENDIDO;MOIP Boleto;Desktop;1;R$ 79,90;R$ 79,90;R$ 0,00;R$ 0,00
6046;11/07/2018 15:29;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 99,80;R$ 0,00;R$ 24,47;R$ 124,27
6045;11/07/2018 13:02;ENTREGUE;MOIP CC 6x;Desktop;3;R$ 219,70;R$ 0,00;R$ 26,37;R$ 246,07
6044;11/07/2018 12:58;ENTREGUE;MOIP CC 1x;Desktop;4;R$ 249,60;R$ 0,00;R$ 0,00;R$ 249,60
6042;11/07/2018 11:38;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 79,90;R$ 0,00;R$ 0,00;R$ 79,90
6041;11/07/2018 11:05;ENTREGUE;MOIP Boleto;Desktop;1;R$ 69,90;R$ 0,00;R$ 21,00;R$ 90,90
6040;11/07/2018 10:39;ATENDIDO;MOIP CC 1x;Desktop;2;R$ 114,80;R$ 89,90;R$ 0,00;R$ 24,90
6039;11/07/2018 09:35;ENTREGUE;MOIP Boleto;Desktop;1;R$ 69,90;R$ 0,00;R$ 0,00;R$ 69,90
6038;10/07/2018 21:50;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 69,90;R$ 0,00;R$ 19,44;R$ 89,34
6037;10/07/2018 18:17;ENTREGUE;MOIP Boleto;Desktop;1;R$ 69,90;R$ 0,00;R$ 0,00;R$ 69,90
6036;10/07/2018 17:52;ATENDIDO;MOIP Boleto;Desktop;2;R$ 99,80;R$ 89,90;R$ 0,00;R$ 9,90
6030;09/07/2018 21:24;ENTREGUE;MOIP CC 2x;Mobile;3;R$ 239,70;R$ 0,00;R$ 64,75;R$ 304,45
6029;09/07/2018 17:45;ENTREGUE;MOIP Boleto;Desktop;1;R$ 69,90;R$ 0,00;R$ 30,08;R$ 99,98
6028;09/07/2018 17:36;DESPACHADO;MOIP CC 3x;Desktop;1;R$ 79,90;R$ 0,00;R$ 0,00;R$ 79,90
6027;09/07/2018 12:04;ENTREGUE;MOIP CC 4x;Desktop;2;R$ 149,80;R$ 0,00;R$ 18,79;R$ 168,59
6025;09/07/2018 09:07;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 69,90;R$ 0,00;R$ 24,47;R$ 94,37
